Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1963","1963","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1964","1964","t","1398","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1964","1964","1000 USD","1249","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1964","1964","t","8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1964","1964","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1965","1965","t","1550","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1965","1965","1000 USD","1572","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1965","1965","t","6","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1965","1965","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1966","1966","t","1861","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1966","1966","1000 USD","1973","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1966","1966","t","9","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1966","1966","1000 USD","12","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1967","1967","t","1553","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1967","1967","1000 USD","1579","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1967","1967","t","7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1967","1967","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1968","1968","t","1574","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1968","1968","1000 USD","1678","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1968","1968","t","22","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1968","1968","1000 USD","19","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1969","1969","t","1544","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1969","1969","1000 USD","1512","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1969","1969","t","7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1969","1969","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1970","1970","t","1395","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1970","1970","1000 USD","1399","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1970","1970","t","3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1970","1970","1000 USD","4","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1971","1971","t","1239","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1971","1971","1000 USD","1396","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1971","1971","t","6","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1971","1971","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1972","1972","t","1402","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1972","1972","1000 USD","1785","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1972","1972","t","9","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1972","1972","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1973","1973","t","1311","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1973","1973","1000 USD","2893","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1973","1973","t","3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1973","1973","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1974","1974","t","1673","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1974","1974","1000 USD","3176","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1974","1974","t","7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1974","1974","1000 USD","23","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1975","1975","t","3695","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1975","1975","1000 USD","4569","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1975","1975","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1976","1976","t","5770","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1976","1976","1000 USD","6592","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1976","1976","t","1","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1976","1976","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1977","1977","t","7666","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1977","1977","1000 USD","9644","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1977","1977","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1978","1978","t","14689.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1978","1978","1000 USD","12497","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1978","1978","t","10","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1978","1978","1000 USD","15","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1979","1979","t","10261.4","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1979","1979","1000 USD","14036","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1979","1979","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1980","1980","t","9613.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1980","1980","1000 USD","14721","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1980","1980","t","3.9","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1980","1980","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1981","1981","t","10742.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1981","1981","1000 USD","16917","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1981","1981","t","2.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1981","1981","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1982","1982","t","14074.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1982","1982","1000 USD","22886","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1982","1982","t","5.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1982","1982","1000 USD","11","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1983","1983","t","14117.1","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1983","1983","1000 USD","22345.46","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1983","1983","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1984","1984","t","22112.4","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1984","1984","1000 USD","30185.49","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1984","1984","t","36.4","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1984","1984","1000 USD","44.82","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1985","1985","t","30581.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1985","1985","1000 USD","35069","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1985","1985","t","2319.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1985","1985","1000 USD","2663","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1986","1986","t","28530.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1986","1986","1000 USD","32826","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1986","1986","t","1314.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1986","1986","1000 USD","851","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1987","1987","t","32225.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1987","1987","1000 USD","36761","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1987","1987","t","2163.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1987","1987","1000 USD","2182","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1988","1988","t","33977.7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1988","1988","1000 USD","41761","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1988","1988","t","1657.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1988","1988","1000 USD","1524","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1989","1989","t","45735.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1989","1989","1000 USD","48012","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1989","1989","t","2097.9","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1989","1989","1000 USD","2447","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1990","1990","t","52464.4","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1990","1990","1000 USD","58391","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1990","1990","t","5694","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1990","1990","1000 USD","7003","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1991","1991","t","62030.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1991","1991","1000 USD","72581","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1991","1991","t","8796.7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1991","1991","1000 USD","10324","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1992","1992","t","60809.1","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1992","1992","1000 USD","66266","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1992","1992","t","4106.4","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1992","1992","1000 USD","5793","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1993","1993","t","60503.1","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1993","1993","1000 USD","73362","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1993","1993","t","1496.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1993","1993","1000 USD","2491","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1994","1994","t","68505.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1994","1994","1000 USD","87010","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1994","1994","t","1143.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1994","1994","1000 USD","2127","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1995","1995","t","78748.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1995","1995","1000 USD","98747","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1995","1995","t","1098.1","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1995","1995","1000 USD","2200","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1996","1996","t","90639.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1996","1996","1000 USD","115308","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1996","1996","t","1316.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1996","1996","1000 USD","2601","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1997","1997","t","90639.8","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1997","1997","1000 USD","115308","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1997","1997","t","1316.3","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1997","1997","1000 USD","2601","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1998","1998","t","80811.7","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1998","1998","1000 USD","81602","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1998","1998","t","1189.5","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1998","1998","1000 USD","1919","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","1999","1999","t","93192","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","1999","1999","1000 USD","91280","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","1999","1999","t","2566.2","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","1999","1999","1000 USD","1841","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2000","2000","t","185141.56","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2000","2000","1000 USD","197791.65","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2000","2000","t","1663.3","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2000","2000","1000 USD","3079.01","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2001","2001","t","183148.09","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2001","2001","1000 USD","198887.75","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2001","2001","t","1669.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2001","2001","1000 USD","3055.35","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2002","2002","t","194276.42","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2002","2002","1000 USD","203134.56","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2002","2002","t","2138.7","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2002","2002","1000 USD","4678","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2003","2003","t","201741.27","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2003","2003","1000 USD","201117.43","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2003","2003","t","2422.73","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2003","2003","1000 USD","5272.02","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2004","2004","t","154651.9","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2004","2004","1000 USD","168623","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2004","2004","t","2757.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2004","2004","1000 USD","6346","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2005","2005","t","153428.4","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2005","2005","1000 USD","190303","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2005","2005","t","3500","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2005","2005","1000 USD","7494","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2006","2006","t","145516.6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2006","2006","1000 USD","187055","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2006","2006","t","3672.3","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2006","2006","1000 USD","8131","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2007","2007","t","141868.5","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2007","2007","1000 USD","216445","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2007","2007","t","3138.7","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2007","2007","1000 USD","8088","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2008","2008","t","127228","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2008","2008","1000 USD","257721","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2008","2008","t","4700.9","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2008","2008","1000 USD","14756","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2009","2009","t","139250","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2009","2009","1000 USD","280872","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2009","2009","t","4408.6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2009","2009","1000 USD","14416","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2010","2010","t","140246.7","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2010","2010","1000 USD","310696","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2010","2010","t","6276.2","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2010","2010","1000 USD","20164","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2011","2011","t","152928.6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2011","2011","1000 USD","390137","A","Official figure",""
